location_type,year,month,Weekday_Store_Sales,Weekend_Store_Sales,Weekday_Delivery_Sales,Weekend_Delivery_Sales
Airport,2020,11,-0.005233904110467022,-0.055086335547416536,-0.3102050951138922,-0.3297865849401793
Airport,2020,12,-0.3792580889999395,-0.38975873630857344,0.3741630994671736,0.40982205963580204
Airport,2021,1,0.9243270532894395,0.9935712301756642,-0.07189131305675595,0.061572163742431046
Airport,2021,2,-0.10388351267701872,-0.07368784728973382,-0.0010962685361477834,0.05507670256912911
Airport,2021,3,-0.42037706206801045,-0.31497795125875555,-0.19745375346223112,-0.038569700809079725
Airport,2021,4,0.07649849965010233,-0.14847689219386173,-0.021051289209030596,-0.1569191286374273
Airport,2021,5,0.7226833703538744,0.7074036790687641,0.7738602443424222,1.0032216789668333
Airport,2021,6,-0.18136810241951928,-0.3962264435636167,0.2715730435136599,0.036819924728031035
Airport,2021,7,0.6328274437937866,0.8486853396755338,0.5211466020091527,0.5273484386969716
Airport,2021,8,0.45306122448979597,0.45792563600782776,-0.07923498707816265,-0.12772504329071063
Airport,2021,9,0.6355975485188968,0.7477628635346757,-0.34761871699132607,-0.3396217469950697
Airport,2021,10,-0.2901639344262295,-0.24352000000000004,-0.5520193258471435,-0.5362077897491914
Airport,2021,11,,,,
Airport,2021,12,,,,
Airport,2022,1,-0.14256636542619844,-0.1405720369316277,-0.0106730417351215,-0.027842457092746943
Airport,2022,2,-0.05108849218579695,-0.01078913502136906,-0.150715407393378,-0.11870501489817357
Airport,2022,3,1.6441740848702082,1.3522369830076781,-0.4666666666666667,-0.4666666666666667
Airport,2022,4,-0.45522359899243164,-0.4635629989723436,-0.09690596993124592,0.02170435469503001
Airport,2022,5,0.8975022390608886,0.933329755098002,0.5352177419332201,0.5007761064122426
Airport,2022,6,0.1108221190093571,0.4160393860983304,0.059365577688329625,0.2307932192731568
Airport,2022,7,0.10205573426748767,0.10166133283871959,-0.006337305939456783,-0.018001043241958982
Airport,2022,8,-0.18582958949281517,-0.2404437136670496,-0.2,-0.19999999999999996
Airport,2022,9,-0.3072913439968416,-0.2907646680115386,-0.28571428571428575,-0.28571428571428575
Airport,2022,10,-0.12632211438776034,-0.04444119981553239,0.1666666666666667,0.16666666666666663
Airport,2022,11,0.03504618211662261,0.030150763581195426,0.059299132813846994,0.06318782363343273
Airport,2022,12,0.06788358395932012,0.17960045538547764,-0.059752955787210314,-0.054093102405077864
Airport,2023,1,0.02476199581761261,0.3076865480307318,-0.3471170257446319,-0.313757134197717
Airport,2023,2,,,,
Airport,2023,3,,,,
Airport,2023,4,,,,
Airport,2023,5,,,,
Airport,2023,6,,,,
Airport,2023,7,,,,
Airport,2023,8,,,,
Airport,2023,9,,,,
Airport,2023,10,,,,
Airport,2023,11,,,,
Bus Station,2016,1,-0.00546969010298645,-0.005469690102986534,0.26891021572600365,0.18817095374902337
Bus Station,2016,2,-0.005271924448844291,-0.005271924448844254,0.04102149828213794,0.1683141159946385
Bus Station,2016,3,-0.005023418926283677,-0.005023418926283621,0.8481285059053898,0.7242071091778494
Bus Station,2016,4,-0.004747124338141333,-0.004747124338141461,-0.17609577685668543,-0.20419878999994542
Bus Station,2016,5,-0.004434766656297565,-0.0044347666562975585,-0.5174049929611438,-0.49828901228900246
Bus Station,2016,6,-0.004069958419125662,-0.004069958419125752,0.28344257018952007,0.30460709183832657
Bus Station,2016,7,-0.0638409125646574,-0.048979095422546526,0.14205158095521592,0.13815227620985837
Bus Station,2016,8,0.06083885437343716,0.04426088748011296,-0.22412013143982845,-0.19293649589712558
Bus Station,2016,9,-0.0027297838043627053,-0.00272978380436283,0.5631676536482031,0.5164565819165382
Bus Station,2016,10,-0.0022011761265800863,-0.0022011761265799405,0.6482335373482665,0.6582318546883347
Bus Station,2016,11,-0.0016117872115266124,-0.001611787211526629,-0.1368948863590839,-0.15723571840598538
Bus Station,2016,12,-0.000986571216580949,-0.0009865712165809365,-0.2627559633648913,-0.26218517782788386
Bus Station,2017,1,-0.0002938151902453159,-0.0002938151902451817,0.12164517458105009,0.11538819060897233
Bus Station,2017,2,0.00042452445097569875,0.00042452445097543025,-0.009546960555851167,0.07431931449054881
Bus Station,2017,3,0.001199588712441409,0.0011995887124414805,0.34448828319611446,0.2876266519443051
Bus Station,2017,4,0.002037672488976192,0.002037672488976129,-0.17216451938193658,-0.17981568632525682
Bus Station,2017,5,0.0028957450442903365,0.0028957450442903703,-0.26239137771998544,-0.2850690983052816
Bus Station,2017,6,0.003828216878218743,0.0038282168782188372,0.23498854931930027,0.26937872945533403
Bus Station,2017,7,-0.07891441175757667,0.26125457444435307,0.3182669088962405,0.25300437194594133
Bus Station,2017,8,,,,
Bus Station,2017,9,,,,
Bus Station,2017,10,,,,
Bus Station,2017,11,,,,
Bus Station,2017,12,,,,
Bus Station,2018,1,,,,
Bus Station,2018,2,,,,
Bus Station,2018,3,,,,
Bus Station,2018,4,,,,
Bus Station,2018,5,,,,
Bus Station,2018,6,,,,
Bus Station,2018,7,,,,
Bus Station,2018,8,,,,
Bus Station,2018,9,,,,
Bus Station,2018,10,,,,
Bus Station,2018,11,,,,
Bus Station,2018,12,,,,
Bus Station,2019,1,,,,
Bus Station,2019,2,,,,
Bus Station,2019,3,,,,
Bus Station,2019,4,,,,
Bus Station,2019,5,,,,
Bus Station,2019,6,,,,
Bus Station,2019,7,,,,
Bus Station,2019,8,-0.25350686912509035,-0.2838406335065578,-0.34194528875379937,-0.33171912832929784
Bus Station,2019,9,0.34134056567222,0.4144782308223912,0.5323325635103926,0.5181159420289855
Bus Station,2019,10,,,,
Bus Station,2019,11,,,,
Bus Station,2019,12,,,,
Bus Station,2020,1,1.808695652173913,0.3,-0.38951374432214564,-0.38383575207221104
Bus Station,2020,2,-0.11455108359133127,-0.0978021978021978,-0.3196428571428571,-0.1696969696969697
Bus Station,2020,3,-0.4530885780885781,0.10994721883881457,-0.49868766404199477,-0.19562043795620435
Bus Station,2020,4,-0.02727757059136911,-0.14715780232643222,0.09923699878143818,0.07499307038817433
Bus Station,2020,5,,,,
Bus Station,2020,6,,,,
Bus Station,2020,7,0.0847742922723795,-0.03067225113170049,0.6057174887892376,0.5460306724110044
Bus Station,2020,8,-0.3171815488785443,-0.30385824022346364,-0.3097814703623542,-0.2955375485049076
Bus Station,2020,9,-0.492593740316083,-0.22425078369905946,-0.7020837548047745,-0.5542000810044553
Bus Station,2020,10,0.019237816049835137,0.012462418776064271,0.029539589841097343,0.015971944616055674
Bus Station,2020,11,1.0853855833183534,0.9595766080750995,0.9554778708528461,0.8700123406005758
Bus Station,2020,12,-0.3966037410568055,-0.5070961854947776,0.3741630994671736,0.40982205963580204
Bus Station,2021,1,,,,
Bus Station,2021,2,,,,
Bus Station,2021,3,,,,
Bus Station,2021,4,,,,
Bus Station,2021,5,,,,
Bus Station,2021,6,-0.11852002261974165,-0.33790189737042414,-0.2795204198683198,-0.4483932414523227
Bus Station,2021,7,-0.04002203768628339,0.37589886952086055,0.08512491813473709,0.4121050772459049
Bus Station,2021,8,-0.14259151341172013,-0.35658928376313764,0.05755100704787074,-0.2313430674236247
Bus Station,2021,9,-0.6911323267203827,-0.1851097912398917,-0.2361309082615885,-0.2860262933407548
Bus Station,2021,10,-0.8924369747899159,-0.948226068258954,-0.7802575107296137,-0.6670169135342168
Bus Station,2021,11,0.15102265223846026,0.24045158140704012,0.5699728260869567,0.5061074918566775
Bus Station,2021,12,0.04500216356555599,0.053527980535279886,0.045002163565556065,0.05352798053527984
Bus Station,2022,1,-0.37789664904662534,-0.4131556794670503,0.013112132730840045,-0.35712820530199746
Bus Station,2022,2,-0.40576989362050164,-0.5111947013617428,0.13678443556550887,-0.37949126875324946
Bus Station,2022,3,-0.2769710864551478,0.706765075741582,0.4757254151343059,0.3677792775318511
Bus Station,2022,4,-0.17187613053878908,-0.3488069225671712,-0.5170717624722296,-0.3129892096687171
Bus Station,2022,5,0.21409642752273578,0.5702523914092089,1.1044787814933366,0.4850177158385623
Bus Station,2022,6,0.3756116691121018,-0.4270100380079844,-0.8582809047419566,-0.28338022647304756
Bus Station,2022,7,0.15447188136858173,0.1931297897717273,-0.006337305939456783,-0.018001043241958982
Bus Station,2022,8,-0.3053823433347247,-0.2384031254261449,-0.052470544328972586,-0.037040754433724836
Bus Station,2022,9,-0.49131282468446946,-0.49015981035347855,-0.39956249736977517,-0.2452627176407612
Bus Station,2022,10,0.0045140747386340765,0.005458737849520658,0.04413131898270029,0.09545958550874138
Bus Station,2022,11,0.0030202162071522303,0.002229809670322787,0.028445002324632186,0.035790106723651134
Bus Station,2022,12,0.31483535819441305,1.05525921698267,1.8852766471978357,1.940132495284442
Bus Station,2023,1,0.30383169413061484,0.829497210250066,1.0466110762245948,1.1280676687757363
Bus Station,2023,2,-0.19200532600535442,-0.21126546782948719,-0.5281172093374633,-0.5027552674230146
Bus Station,2023,3,-0.24387293573156615,-0.37736187534451665,1.0639945888940812,0.9347296293614511
Bus Station,2023,4,0.32902088984720973,0.25133320062443015,-0.0851012907093829,-0.12270726106062792
Bus Station,2023,5,,,,
Bus Station,2023,6,,,,
Bus Station,2023,7,,,,
Bus Station,2023,8,,,,
Bus Station,2023,9,,,,
Bus Station,2023,10,,,,
Bus Station,2023,11,,,,
Business,2016,1,0.09671948964821722,0.010189959123058265,0.26891021572600365,0.18817095374902337
Business,2016,2,-0.20425104418754658,-0.06501332220528619,0.04102149828213794,0.1683141159946385
Business,2016,3,-0.07735826494524992,-0.02476013277245003,0.8481285059053898,0.7242071091778494
Business,2016,4,-0.1803055108120471,-0.20720395236168246,-0.17609577685668543,-0.20419878999994542
Business,2016,5,0.15996245693637992,0.08469265911614611,-0.5174049929611438,-0.49828901228900246
Business,2016,6,-0.010902624078934725,0.008693748086227842,0.28344257018952007,0.30460709183832657
Business,2016,7,-0.22857486720612058,-0.37366921222550253,0.14205158095521592,0.13815227620985837
Business,2016,8,0.33461123301016477,0.7113976274646218,-0.22412013143982845,-0.19293649589712558
Business,2016,9,-0.10251333936568373,-0.14378660975068233,0.5631676536482031,0.5164565819165382
Business,2016,10,-0.14098980332953928,0.15927902106350678,0.6482335373482665,0.6582318546883347
Business,2016,11,0.012101450168558575,0.10356520751135112,0.17346938775510198,0.1376518218623483
Business,2016,12,1.4201636925283387,0.4896095852919211,-0.8130434782608695,-0.7508896797153025
Business,2017,1,0.2999158361908537,-0.03036075828850804,0.12164517458105009,0.11538819060897233
Business,2017,2,0.02398652211483631,-0.2047494543662299,-0.009546960555851167,0.07431931449054881
Business,2017,3,-0.11182338382332352,-0.04327014642810092,0.34448828319611446,0.2876266519443051
Business,2017,4,-0.027356322465541927,0.01649787474031349,-0.17216451938193658,-0.17981568632525682
Business,2017,5,-0.01667692221119763,-0.040260424709380634,-0.26239137771998544,-0.2850690983052816
Business,2017,6,0.10604836819038788,-0.17066696748419907,0.23498854931930027,0.26937872945533403
Business,2017,7,-0.30362500916290014,-0.08449021367364161,0.3182669088962405,0.25300437194594133
Business,2017,8,0.1548787596592917,0.5317588214361259,-0.7368421052631579,-0.7692307692307693
Business,2017,9,-0.4475659482708748,-0.20110903233555585,0.37821584379700374,0.360960416487566
Business,2017,10,-0.08108308821867806,-0.0881777668321182,0.040091638029782384,0.0730411686586986
Business,2017,11,0.009522855972764794,-0.1791489615081338,-0.9107929515418502,-0.9777227722772277
Business,2017,12,0.11323022803249112,0.11957958391803848,0.20634920634920634,-0.04761904761904757
Business,2018,1,-0.3165101685250187,0.0776263176989369,-0.4105263157894737,0.5413818332284377
Business,2018,2,-0.06485584693185975,0.03110389834958111,-0.125,-0.14285714285714285
Business,2018,3,0.031457555146717095,-0.0653996675378337,0.25,0.14583333333333334
Business,2018,4,0.03860014895386613,-0.08205709555455598,-0.14285714285714285,-0.18181818181818182
Business,2018,5,0.22096893413900165,0.20972418163912884,-0.21976210047171335,-0.22808801969277498
Business,2018,6,0.7645074585162078,0.6224502556977888,0.5654805555955558,0.5644568566329031
Business,2018,7,0.09638829922330258,0.26607433333779146,0.03057198613356604,0.019024915441192742
Business,2018,8,-0.3997023385349462,-0.4867262432104705,0.4444961659286179,0.3954815289964498
Business,2018,9,0.022924442276156178,0.02380375153931078,0.2800671951283532,0.2398232695139911
Business,2018,10,-0.13695951502557754,-0.21708146956381133,-0.05408525323223482,-0.1399117805442048
Business,2018,11,0.8074368589427778,1.0511226308319233,-0.5390466889549874,-0.5564045198038793
Business,2018,12,0.03384873292595606,-0.12392468258820892,-0.08583827284452715,-0.09534896901830715
Business,2019,1,-0.4156003416695876,-0.29683312468771816,-0.3999661549347499,-0.33943590397758266
Business,2019,2,-0.07534318017767527,-0.21789882066505098,0.29571815718157185,0.2580909090909092
Business,2019,3,-0.1646814844415731,-0.17044364133512466,0.19119328480995001,0.19589565720066465
Business,2019,4,-0.3443090273911321,-0.3402972566879173,-0.37404892894767644,-0.23152064451158105
Business,2019,5,-0.32597915719439896,-0.16594598953095666,-0.37295131236225204,-0.16964636726135873
Business,2019,6,0.5360961321838387,0.6137534914169299,0.46078006913637426,0.3349708980472872
Business,2019,7,-0.5362111452566144,-0.4857814241546696,-0.48840789010214863,-0.4287140094638067
Business,2019,8,0.0433867798359381,0.033922609318420005,0.07619860039203959,0.06823012029269576
Business,2019,9,-0.2594881676721213,-0.22332951759215489,-0.16110093241217222,-0.15342882081623974
Business,2019,10,0.01685817961825844,-0.12196090305942839,0.37058436127677385,0.23830425845141495
Business,2019,11,-0.2138441560015872,-0.17148254355091783,-0.301268052955066,-0.33197576731230627
Business,2019,12,0.8693817503227501,0.5484071387349561,-0.4129764873530459,-0.7498805970149254
Business,2020,1,0.22521745800810733,0.7474614596293307,-0.5523985552710563,0.24593456430191157
Business,2020,2,-0.2000799569582111,-0.4110548095591243,1.5809430904509647,1.539035639099436
Business,2020,3,-0.17512860173305447,-0.3208144216135917,1.1580172038933176,1.1137767109554226
Business,2020,4,-0.3231438209547926,-0.3311334891944967,-0.1319130796651586,-0.1077469727649561
Business,2020,5,-0.7616546671161311,-0.6404018997193803,-0.9351589277522576,-0.9184423897768436
Business,2020,6,1.215506987881284,0.9779188634099258,11.929234618233833,17.629124971723503
Business,2020,7,0.2959903697952549,0.31434519263223837,-0.5187007978312308,-0.526477773588564
Business,2020,8,-0.5232121307746666,-0.4812206561210171,0.17026139447143898,0.41621068415227735
Business,2020,9,-0.09550061158077733,-0.030505488493517054,-0.02439283606502995,-0.0525103720609227
Business,2020,10,0.22817962000728997,0.21328888001862684,0.2029003536573532,0.23155341358957382
Business,2020,11,-0.06841976468243044,-0.015527200506196515,-0.2624514928216273,-0.2451183943990666
Business,2020,12,0.3902086079660493,0.09705185151097533,0.16665895868076105,0.12938420562426817
Business,2021,1,-0.10049073029361459,-0.07477448437941767,-0.04697078116344899,0.10198309047567701
Business,2021,2,-0.08304998246287375,0.0029723057412887606,0.22280181030229862,0.25431310969490184
Business,2021,3,-0.1344834963027879,-0.2644177756552991,-0.0924689674860601,-0.04208679037416418
Business,2021,4,-0.4715859874780739,-0.33542956836893706,0.07307447517081998,0.09063636078532092
Business,2021,5,-0.47068693981399146,-0.35619165207935116,0.0835738164825681,0.014195179113429886
Business,2021,6,1.1095989697255757,0.9328598709881889,-0.10078081271561666,-0.11689236360208856
Business,2021,7,-0.029090813001224583,0.015190987878959254,0.018460789679105635,0.047538653914219374
Business,2021,8,0.6374173774691615,0.21266578413129492,0.08467054842979234,0.02856107864501081
Business,2021,9,0.16510238572815916,0.18530784727311347,-0.24722243048533438,-0.28921646959119285
Business,2021,10,0.4441672803326441,0.40937403268206346,0.2887293836610387,0.2508784523521574
Business,2021,11,0.5660165413543718,0.24934686105181464,0.16052225682539378,-0.03328194172191272
Business,2021,12,0.18481910311813401,0.29256036330516844,-0.34587350148933993,-0.355145507738583
Business,2022,1,-0.4179601395126854,-0.36755909834290085,-0.3112484249971634,-0.3481916537003728
Business,2022,2,-0.15714418820261467,0.05821027988257331,-0.23497554464274312,-0.002354496445874349
Business,2022,3,-0.129952018393663,-0.2529754148020251,0.21766567697338507,-0.044034132550415786
Business,2022,4,-0.12172493193555539,-0.031534274061161806,-0.1787771086546205,-0.04827133560267637
Business,2022,5,0.23426306586183784,-0.03667257340895048,0.2625203071483743,0.018286741955108213
Business,2022,6,0.055222594993034724,0.09866070756065122,-0.21935679116344933,-0.19267445243491496
Business,2022,7,-0.011083409073077253,0.07558427864062962,0.27609072554099157,0.3620422244033102
Business,2022,8,-0.3027350817110193,-0.18630744016369005,-0.09561049766637131,-0.0940310035594374
Business,2022,9,0.21823253801837791,0.13203978769849964,0.7365191502502484,0.8414111912190907
Business,2022,10,0.02836048695827578,0.08387519616607725,0.029825787335206046,0.016041152493814704
Business,2022,11,-0.04794082129249144,-0.04048441353626692,-0.0255592540620369,0.019699065939956958
Business,2022,12,-0.09746722982572664,-0.08179077181290895,-0.02150334047907616,-0.0368832819705776
Business,2023,1,0.7103460214984565,0.5761013981438794,0.39893588665771795,0.27676232186115923
Business,2023,2,-0.4552926935487743,-0.5362030377820829,-0.3730048087368374,-0.3456805922892434
Business,2023,3,0.7224083318935599,0.6081142304383895,0.5339101818136314,0.6451107799744815
Business,2023,4,0.07807855883465523,0.21295151255985204,0.4550864498656038,0.3431322292144728
Business,2023,5,-0.049421430018059605,-0.09672566952012462,-0.1257494849262077,-0.1281266620036554
Business,2023,6,-0.9720651180258422,-0.9497666200167314,-0.5176762551521477,-0.24761096360245458
Business,2023,7,-0.25199786209625324,1.0896498054474706,0.23442706972644287,-0.12777886059549884
Business,2023,8,,,,
Business,2023,9,,,,
Business,2023,10,,,,
Business,2023,11,,,,
Car Dealer,2016,1,,,,
Car Dealer,2016,2,,,,
Car Dealer,2016,3,,,,
Car Dealer,2016,4,,,,
Car Dealer,2016,5,,,,
Car Dealer,2016,6,,,,
Car Dealer,2016,7,,,,
Car Dealer,2016,8,,,,
Car Dealer,2016,9,,,,
Car Dealer,2016,10,,,,
Car Dealer,2016,11,,,,
Car Dealer,2016,12,,,,
Car Dealer,2017,1,,,,
Car Dealer,2017,2,,,,
Car Dealer,2017,3,,,,
Car Dealer,2017,4,,,,
Car Dealer,2017,5,,,,
Car Dealer,2017,6,,,,
Car Dealer,2017,7,,,,
Car Dealer,2017,8,,,,
Car Dealer,2017,9,,,,
Car Dealer,2017,10,,,,
Car Dealer,2017,11,,,,
Car Dealer,2017,12,,,,
Car Dealer,2018,1,,,,
Car Dealer,2018,2,,,,
Car Dealer,2018,3,,,,
Car Dealer,2018,4,,,,
Car Dealer,2018,5,,,,
Car Dealer,2018,6,,,,
Car Dealer,2018,7,,,,
Car Dealer,2018,8,,,,
Car Dealer,2018,9,,,,
Car Dealer,2018,10,,,,
Car Dealer,2018,11,,,,
Car Dealer,2018,12,,,,
Car Dealer,2019,1,,,,
Car Dealer,2019,2,,,,
Car Dealer,2019,3,,,,
Car Dealer,2019,4,,,,
Car Dealer,2019,5,,,,
Car Dealer,2019,6,,,,
Car Dealer,2019,7,,,,
Car Dealer,2019,8,,,,
Car Dealer,2019,9,,,,
Car Dealer,2019,10,,,,
Car Dealer,2019,11,,,,
Car Dealer,2019,12,,,,
Car Dealer,2020,1,,,,
Car Dealer,2020,2,,,,
Car Dealer,2020,3,,,,
Car Dealer,2020,4,,,,
Car Dealer,2020,5,,,,
Car Dealer,2020,6,,,,
Car Dealer,2020,7,,,,
Car Dealer,2020,8,,,,
Car Dealer,2020,9,,,,
Car Dealer,2020,10,,,,
Car Dealer,2020,11,,,,
Car Dealer,2020,12,,,,
Car Dealer,2021,1,,,,
Car Dealer,2021,2,,,,
Car Dealer,2021,3,,,,
Car Dealer,2021,4,,,,
Car Dealer,2021,5,,,,
Car Dealer,2021,6,,,,
Car Dealer,2021,7,,,,
Car Dealer,2021,8,,,,
Car Dealer,2021,9,,,,
Car Dealer,2021,10,,,,
Car Dealer,2021,11,,,,
Car Dealer,2021,12,,,,
Car Dealer,2022,1,,,,
Car Dealer,2022,2,,,,
Car Dealer,2022,3,,,,
Car Dealer,2022,4,,,,
Car Dealer,2022,5,,,,
Car Dealer,2022,6,0.13654936878697324,0.5831325301204819,0.059365577688329625,0.2307932192731568
Car Dealer,2022,7,-0.08853831294269164,-0.2541856925418569,-0.006337305939456783,-0.018001043241958982
Car Dealer,2022,8,,,,
Car Dealer,2022,9,,,,
Car Dealer,2022,10,,,,
Car Dealer,2022,11,,,,
Car Dealer,2022,12,,,,
Car Dealer,2023,1,,,,
Car Dealer,2023,2,,,,
Car Dealer,2023,3,,,,
Car Dealer,2023,4,,,,
Car Dealer,2023,5,,,,
Car Dealer,2023,6,,,,
Car Dealer,2023,7,,,,
Car Dealer,2023,8,,,,
Car Dealer,2023,9,,,,
Car Dealer,2023,10,,,,
Car Dealer,2023,11,,,,
Community Services,2016,1,,,,
Community Services,2016,2,,,,
Community Services,2016,3,,,,
Community Services,2016,4,,,,
Community Services,2016,5,,,,
Community Services,2016,6,,,,
Community Services,2016,7,,,,
Community Services,2016,8,,,,
Community Services,2016,9,,,,
Community Services,2016,10,,,,
Community Services,2016,11,,,,
Community Services,2016,12,,,,
Community Services,2017,1,,,,
Community Services,2017,2,,,,
Community Services,2017,3,,,,
Community Services,2017,4,,,,
Community Services,2017,5,,,,
Community Services,2017,6,,,,
Community Services,2017,7,,,,
Community Services,2017,8,,,,
Community Services,2017,9,,,,
Community Services,2017,10,,,,
Community Services,2017,11,,,,
Community Services,2017,12,,,,
Community Services,2018,1,,,,
Community Services,2018,2,,,,
Community Services,2018,3,,,,
Community Services,2018,4,,,,
Community Services,2018,5,,,,
Community Services,2018,6,,,,
Community Services,2018,7,,,,
Community Services,2018,8,,,,
Community Services,2018,9,,,,
Community Services,2018,10,,,,
Community Services,2018,11,,,,
Community Services,2018,12,,,,
Community Services,2019,1,,,,
Community Services,2019,2,,,,
Community Services,2019,3,,,,
Community Services,2019,4,,,,
Community Services,2019,5,,,,
Community Services,2019,6,,,,
Community Services,2019,7,,,,
Community Services,2019,8,,,,
Community Services,2019,9,,,,
Community Services,2019,10,,,,
Community Services,2019,11,,,,
Community Services,2019,12,,,,
Community Services,2020,1,,,,
Community Services,2020,2,,,,
Community Services,2020,3,,,,
Community Services,2020,4,,,,
Community Services,2020,5,,,,
